sample_id.x	genotype_id	rep.x	date_nod_picked.x	X	batch	start	end	Slice	Count	total_area	average_size	percent_area	Circularity	Solidity	sample_id.y	rep.y	cfu_ml	num_alive_apr15	date_on_plant_tag	nodule_harvester	nodule_weight_g	date_biomass_harvested	num_plants	percent_herbivory	flowering	above_biomass_g	below_biomass_g	ratio	num_plants_picked_nods	date_nod_picked.y	nod_distribution	image_above	image_below	envelope_notes	name	background	type	order
886A	886	A	05/10/21	y	4	NA	NA	886_A_0046_cropped.tif	134	2.309	0.017	5.637	0.637	0.819	886C	C	5.30E+07	3	05/12/21	JH	0.226	05/12/21	3	1	F	1.822	0.774	2.354005168	2	05/12/21	even	9477	9546		w1-4	R108	KO/OX	27.3
886A	886	A	05/10/21	y	4	NA	NA	886_A_0046_cropped.tif	134	2.309	0.017	5.637	0.637	0.819	886D	D	59400000	2	5/13/21	LTB	NA	5/13/21	2	2	F	1.808	0.939	1.925452609	2	5/13/21	even	9507	9549		w1-4	R108	KO/OX	27.3
886A	886	A	05/10/21	y	4	NA	NA	886_A_0046_cropped.tif	134	2.309	0.017	5.637	0.637	0.819	886E	E	1.76E+08	3	5/14/21	MAGP	NA	5/14/21	3	1	F	3.053	1.462	2.088235294	3	5/14/21	even	9517	9552		w1-4	R108	KO/OX	27.3
886B	886	B	05/11/21	y	6	NA	NA	886_B_0084_cropped.tif	91	1.839	0.02	8.051	0.679	0.844	886A	A	4.10E+07	3	05/10/21	JH	0.278	05/10/21	3	1	F	1.878	1.151	1.631624674	2	05/10/21	even	9481	9533		w1-4	R108	KO/OX	27.3
886B	886	B	05/11/21	y	6	NA	NA	886_B_0084_cropped.tif	91	1.839	0.02	8.051	0.679	0.844	886B	B	31400000	3	05/11/21	RBB	0.136	05/11/21	3	2	N	1.929	0.909	2.122112211	2	05/11/21	even	9485	9568		w1-4	R108	KO/OX	27.3
886B	886	B	05/11/21	y	6	NA	NA	886_B_0084_cropped.tif	91	1.839	0.02	8.051	0.679	0.844	886C	C	5.30E+07	3	05/12/21	JH	0.226	05/12/21	3	1	F	1.822	0.774	2.354005168	2	05/12/21	even	9477	9546		w1-4	R108	KO/OX	27.3
886B	886	B	05/11/21	y	6	NA	NA	886_B_0084_cropped.tif	91	1.839	0.02	8.051	0.679	0.844	886D	D	59400000	2	5/13/21	LTB	NA	5/13/21	2	2	F	1.808	0.939	1.925452609	2	5/13/21	even	9507	9549		w1-4	R108	KO/OX	27.3
886B	886	B	05/11/21	y	6	NA	NA	886_B_0084_cropped.tif	91	1.839	0.02	8.051	0.679	0.844	886E	E	1.76E+08	3	5/14/21	MAGP	NA	5/14/21	3	1	F	3.053	1.462	2.088235294	3	5/14/21	even	9517	9552		w1-4	R108	KO/OX	27.3
886C	886	C	05/12/21	y	8	NA	NA	886_C_0100_cropped.tif	201	2.897	0.014	8.414	0.593	0.824	886A	A	4.10E+07	3	05/10/21	JH	0.278	05/10/21	3	1	F	1.878	1.151	1.631624674	2	05/10/21	even	9481	9533		w1-4	R108	KO/OX	27.3
886C	886	C	05/12/21	y	8	NA	NA	886_C_0100_cropped.tif	201	2.897	0.014	8.414	0.593	0.824	886B	B	31400000	3	05/11/21	RBB	0.136	05/11/21	3	2	N	1.929	0.909	2.122112211	2	05/11/21	even	9485	9568		w1-4	R108	KO/OX	27.3
886C	886	C	05/12/21	y	8	NA	NA	886_C_0100_cropped.tif	201	2.897	0.014	8.414	0.593	0.824	886C	C	5.30E+07	3	05/12/21	JH	0.226	05/12/21	3	1	F	1.822	0.774	2.354005168	2	05/12/21	even	9477	9546		w1-4	R108	KO/OX	27.3
886C	886	C	05/12/21	y	8	NA	NA	886_C_0100_cropped.tif	201	2.897	0.014	8.414	0.593	0.824	886D	D	59400000	2	5/13/21	LTB	NA	5/13/21	2	2	F	1.808	0.939	1.925452609	2	5/13/21	even	9507	9549		w1-4	R108	KO/OX	27.3
886C	886	C	05/12/21	y	8	NA	NA	886_C_0100_cropped.tif	201	2.897	0.014	8.414	0.593	0.824	886E	E	1.76E+08	3	5/14/21	MAGP	NA	5/14/21	3	1	F	3.053	1.462	2.088235294	3	5/14/21	even	9517	9552		w1-4	R108	KO/OX	27.3
886D	886	D	5/13/2021	Y	7	NA	NA	886_D_0128_cropped.tif	75	1.263	0.017	4.334	0.73	0.908	886A	A	4.10E+07	3	05/10/21	JH	0.278	05/10/21	3	1	F	1.878	1.151	1.631624674	2	05/10/21	even	9481	9533		w1-4	R108	KO/OX	27.3
886D	886	D	5/13/2021	Y	7	NA	NA	886_D_0128_cropped.tif	75	1.263	0.017	4.334	0.73	0.908	886B	B	31400000	3	05/11/21	RBB	0.136	05/11/21	3	2	N	1.929	0.909	2.122112211	2	05/11/21	even	9485	9568		w1-4	R108	KO/OX	27.3
886D	886	D	5/13/2021	Y	7	NA	NA	886_D_0128_cropped.tif	75	1.263	0.017	4.334	0.73	0.908	886C	C	5.30E+07	3	05/12/21	JH	0.226	05/12/21	3	1	F	1.822	0.774	2.354005168	2	05/12/21	even	9477	9546		w1-4	R108	KO/OX	27.3
886D	886	D	5/13/2021	Y	7	NA	NA	886_D_0128_cropped.tif	75	1.263	0.017	4.334	0.73	0.908	886D	D	59400000	2	5/13/21	LTB	NA	5/13/21	2	2	F	1.808	0.939	1.925452609	2	5/13/21	even	9507	9549		w1-4	R108	KO/OX	27.3
886D	886	D	5/13/2021	Y	7	NA	NA	886_D_0128_cropped.tif	75	1.263	0.017	4.334	0.73	0.908	886E	E	1.76E+08	3	5/14/21	MAGP	NA	5/14/21	3	1	F	3.053	1.462	2.088235294	3	5/14/21	even	9517	9552		w1-4	R108	KO/OX	27.3
886E	886	E	5/14/2021	Y	11	NA	NA	886_E_0165_cropped.tif	182	3.711	0.02	9.04	0.65	0.849	886A	A	4.10E+07	3	05/10/21	JH	0.278	05/10/21	3	1	F	1.878	1.151	1.631624674	2	05/10/21	even	9481	9533		w1-4	R108	KO/OX	27.3
886E	886	E	5/14/2021	Y	11	NA	NA	886_E_0165_cropped.tif	182	3.711	0.02	9.04	0.65	0.849	886B	B	31400000	3	05/11/21	RBB	0.136	05/11/21	3	2	N	1.929	0.909	2.122112211	2	05/11/21	even	9485	9568		w1-4	R108	KO/OX	27.3
886E	886	E	5/14/2021	Y	11	NA	NA	886_E_0165_cropped.tif	182	3.711	0.02	9.04	0.65	0.849	886C	C	5.30E+07	3	05/12/21	JH	0.226	05/12/21	3	1	F	1.822	0.774	2.354005168	2	05/12/21	even	9477	9546		w1-4	R108	KO/OX	27.3
886E	886	E	5/14/2021	Y	11	NA	NA	886_E_0165_cropped.tif	182	3.711	0.02	9.04	0.65	0.849	886D	D	59400000	2	5/13/21	LTB	NA	5/13/21	2	2	F	1.808	0.939	1.925452609	2	5/13/21	even	9507	9549		w1-4	R108	KO/OX	27.3
886E	886	E	5/14/2021	Y	11	NA	NA	886_E_0165_cropped.tif	182	3.711	0.02	9.04	0.65	0.849	886E	E	1.76E+08	3	5/14/21	MAGP	NA	5/14/21	3	1	F	3.053	1.462	2.088235294	3	5/14/21	even	9517	9552		w1-4	R108	KO/OX	27.3
887A	887	A	05/10/21	y	4	NA	NA	887_A_0037_cropped.tif	83	2.2	0.027	5.563	0.629	0.885	887A	A	27700000	3	05/10/21	JH	0.123	05/10/21	2	1	F	1.961	0.844	2.323459716	2	05/10/21	NA	9499	9561		l1-4	R108	KO/OX	27.4
887A	887	A	05/10/21	y	4	NA	NA	887_A_0037_cropped.tif	83	2.2	0.027	5.563	0.629	0.885	887B	B	35200000	2	05/11/21	MAGP	0.222	05/11/21	3	8	F	1.485	0.718	2.068245125	3	05/11/21	even	8986	9563		l1-4	R108	KO/OX	27.4
887A	887	A	05/10/21	y	4	NA	NA	887_A_0037_cropped.tif	83	2.2	0.027	5.563	0.629	0.885	887C	C	0	2	05/12/21	MAGP	0.22	05/12/21	2	5	F	2.06	0.792	2.601010101	2	05/12/21	even	9478	9545		l1-4	R108	KO/OX	27.4
887A	887	A	05/10/21	y	4	NA	NA	887_A_0037_cropped.tif	83	2.2	0.027	5.563	0.629	0.885	887D	D	88600000	3	5/13/21	JH	NA	5/13/21	3	2	F	2.812	0.836	3.363636364	2	5/13/21	even	9505	9550		l1-4	R108	KO/OX	27.4
887A	887	A	05/10/21	y	4	NA	NA	887_A_0037_cropped.tif	83	2.2	0.027	5.563	0.629	0.885	887E	E	1.04E+08	2	5/14/21	JH	NA	5/14/21	2	5	F	2.693	1.205	2.234854772	2	5/14/21	NA	9512	9558	notes says some very big nodules	l1-4	R108	KO/OX	27.4
887B	887	B	05/11/21	y	6	NA	NA	887_B_0085_cropped.tif	143	3.685	0.026	8.131	0.708	0.916	887A	A	27700000	3	05/10/21	JH	0.123	05/10/21	2	1	F	1.961	0.844	2.323459716	2	05/10/21	NA	9499	9561		l1-4	R108	KO/OX	27.4
887B	887	B	05/11/21	y	6	NA	NA	887_B_0085_cropped.tif	143	3.685	0.026	8.131	0.708	0.916	887B	B	35200000	2	05/11/21	MAGP	0.222	05/11/21	3	8	F	1.485	0.718	2.068245125	3	05/11/21	even	8986	9563		l1-4	R108	KO/OX	27.4
887B	887	B	05/11/21	y	6	NA	NA	887_B_0085_cropped.tif	143	3.685	0.026	8.131	0.708	0.916	887C	C	0	2	05/12/21	MAGP	0.22	05/12/21	2	5	F	2.06	0.792	2.601010101	2	05/12/21	even	9478	9545		l1-4	R108	KO/OX	27.4
887B	887	B	05/11/21	y	6	NA	NA	887_B_0085_cropped.tif	143	3.685	0.026	8.131	0.708	0.916	887D	D	88600000	3	5/13/21	JH	NA	5/13/21	3	2	F	2.812	0.836	3.363636364	2	5/13/21	even	9505	9550		l1-4	R108	KO/OX	27.4
887B	887	B	05/11/21	y	6	NA	NA	887_B_0085_cropped.tif	143	3.685	0.026	8.131	0.708	0.916	887E	E	1.04E+08	2	5/14/21	JH	NA	5/14/21	2	5	F	2.693	1.205	2.234854772	2	5/14/21	NA	9512	9558	notes says some very big nodules	l1-4	R108	KO/OX	27.4
887C	887	C	05/12/21	y	8	NA	NA	887_C_0104_cropped.tif	105	2.696	0.026	9.467	0.738	0.904	887A	A	27700000	3	05/10/21	JH	0.123	05/10/21	2	1	F	1.961	0.844	2.323459716	2	05/10/21	NA	9499	9561		l1-4	R108	KO/OX	27.4
887C	887	C	05/12/21	y	8	NA	NA	887_C_0104_cropped.tif	105	2.696	0.026	9.467	0.738	0.904	887B	B	35200000	2	05/11/21	MAGP	0.222	05/11/21	3	8	F	1.485	0.718	2.068245125	3	05/11/21	even	8986	9563		l1-4	R108	KO/OX	27.4
887C	887	C	05/12/21	y	8	NA	NA	887_C_0104_cropped.tif	105	2.696	0.026	9.467	0.738	0.904	887C	C	0	2	05/12/21	MAGP	0.22	05/12/21	2	5	F	2.06	0.792	2.601010101	2	05/12/21	even	9478	9545		l1-4	R108	KO/OX	27.4
887C	887	C	05/12/21	y	8	NA	NA	887_C_0104_cropped.tif	105	2.696	0.026	9.467	0.738	0.904	887D	D	88600000	3	5/13/21	JH	NA	5/13/21	3	2	F	2.812	0.836	3.363636364	2	5/13/21	even	9505	9550		l1-4	R108	KO/OX	27.4
887C	887	C	05/12/21	y	8	NA	NA	887_C_0104_cropped.tif	105	2.696	0.026	9.467	0.738	0.904	887E	E	1.04E+08	2	5/14/21	JH	NA	5/14/21	2	5	F	2.693	1.205	2.234854772	2	5/14/21	NA	9512	9558	notes says some very big nodules	l1-4	R108	KO/OX	27.4
887D	887	D	5/13/2021	Y	7	NA	NA	887_D_0127_cropped.tif	182	3.596	0.02	8.713	0.614	0.823	887A	A	27700000	3	05/10/21	JH	0.123	05/10/21	2	1	F	1.961	0.844	2.323459716	2	05/10/21	NA	9499	9561		l1-4	R108	KO/OX	27.4
887D	887	D	5/13/2021	Y	7	NA	NA	887_D_0127_cropped.tif	182	3.596	0.02	8.713	0.614	0.823	887B	B	35200000	2	05/11/21	MAGP	0.222	05/11/21	3	8	F	1.485	0.718	2.068245125	3	05/11/21	even	8986	9563		l1-4	R108	KO/OX	27.4
887D	887	D	5/13/2021	Y	7	NA	NA	887_D_0127_cropped.tif	182	3.596	0.02	8.713	0.614	0.823	887C	C	0	2	05/12/21	MAGP	0.22	05/12/21	2	5	F	2.06	0.792	2.601010101	2	05/12/21	even	9478	9545		l1-4	R108	KO/OX	27.4
887D	887	D	5/13/2021	Y	7	NA	NA	887_D_0127_cropped.tif	182	3.596	0.02	8.713	0.614	0.823	887D	D	88600000	3	5/13/21	JH	NA	5/13/21	3	2	F	2.812	0.836	3.363636364	2	5/13/21	even	9505	9550		l1-4	R108	KO/OX	27.4
887D	887	D	5/13/2021	Y	7	NA	NA	887_D_0127_cropped.tif	182	3.596	0.02	8.713	0.614	0.823	887E	E	1.04E+08	2	5/14/21	JH	NA	5/14/21	2	5	F	2.693	1.205	2.234854772	2	5/14/21	NA	9512	9558	notes says some very big nodules	l1-4	R108	KO/OX	27.4
887E	887	E	5/14/2021	Y	11	NA	NA	887_E_0156_cropped.tif	78	3.721	0.048	8.901	0.702	0.907	887A	A	27700000	3	05/10/21	JH	0.123	05/10/21	2	1	F	1.961	0.844	2.323459716	2	05/10/21	NA	9499	9561		l1-4	R108	KO/OX	27.4
887E	887	E	5/14/2021	Y	11	NA	NA	887_E_0156_cropped.tif	78	3.721	0.048	8.901	0.702	0.907	887B	B	35200000	2	05/11/21	MAGP	0.222	05/11/21	3	8	F	1.485	0.718	2.068245125	3	05/11/21	even	8986	9563		l1-4	R108	KO/OX	27.4
887E	887	E	5/14/2021	Y	11	NA	NA	887_E_0156_cropped.tif	78	3.721	0.048	8.901	0.702	0.907	887C	C	0	2	05/12/21	MAGP	0.22	05/12/21	2	5	F	2.06	0.792	2.601010101	2	05/12/21	even	9478	9545		l1-4	R108	KO/OX	27.4
887E	887	E	5/14/2021	Y	11	NA	NA	887_E_0156_cropped.tif	78	3.721	0.048	8.901	0.702	0.907	887D	D	88600000	3	5/13/21	JH	NA	5/13/21	3	2	F	2.812	0.836	3.363636364	2	5/13/21	even	9505	9550		l1-4	R108	KO/OX	27.4
887E	887	E	5/14/2021	Y	11	NA	NA	887_E_0156_cropped.tif	78	3.721	0.048	8.901	0.702	0.907	887E	E	1.04E+08	2	5/14/21	JH	NA	5/14/21	2	5	F	2.693	1.205	2.234854772	2	5/14/21	NA	9512	9558	notes says some very big nodules	l1-4	R108	KO/OX	27.4
891A	891	A	05/10/21	y	4	NA	NA	891_A_0059_cropped.tif	274	1.673	0.006	2.003	0.634	0.878	891A	A	2.30E+08	3	NA	NA	0.123	05/10/21	3	5	N	1.189	0.365	3.257534247	3	05/10/21	bottom	9497	9570		NFS1+	NFS	NFS	31
891A	891	A	05/10/21	y	4	NA	NA	891_A_0059_cropped.tif	274	1.673	0.006	2.003	0.634	0.878	891B	B	3.38E+08	3	NA	NA	0.081	05/11/21	3	5	N	1.917	0.523	3.665391969	3	05/11/21	even	9486	9568		NFS1+	NFS	NFS	31
891A	891	A	05/10/21	y	4	NA	NA	891_A_0059_cropped.tif	274	1.673	0.006	2.003	0.634	0.878	891C	C	2.70E+08	3	05/12/21	JH	0.031	05/12/21	3	10	N	1.74	0.96	1.8125	2	05/12/21	even	9479	9537		NFS1+	NFS	NFS	31
891A	891	A	05/10/21	y	4	NA	NA	891_A_0059_cropped.tif	274	1.673	0.006	2.003	0.634	0.878	891D	D	3.78E+08	3	5/13/21	MAGP	NA	5/13/21	3	8	N	1.983	0.743	2.668909825	3	05/12/21	bottom	9506	9549		NFS1+	NFS	NFS	31
891A	891	A	05/10/21	y	4	NA	NA	891_A_0059_cropped.tif	274	1.673	0.006	2.003	0.634	0.878	891E	E	4.34E+08	3	5/14/21	MAGP	NA	5/14/21	3	3	N	2.75	1.055	2.606635071	3	5/14/21	even	9517	9559		NFS1+	NFS	NFS	31
891B	891	B	05/11/21	Y	6	NA	NA	891_B_0088_cropped.tif	300	1.628	0.005	3.114	0.619	0.843	891A	A	2.30E+08	3	NA	NA	0.123	05/10/21	3	5	N	1.189	0.365	3.257534247	3	05/10/21	bottom	9497	9570		NFS1+	NFS	NFS	31
891B	891	B	05/11/21	Y	6	NA	NA	891_B_0088_cropped.tif	300	1.628	0.005	3.114	0.619	0.843	891B	B	3.38E+08	3	NA	NA	0.081	05/11/21	3	5	N	1.917	0.523	3.665391969	3	05/11/21	even	9486	9568		NFS1+	NFS	NFS	31
891B	891	B	05/11/21	Y	6	NA	NA	891_B_0088_cropped.tif	300	1.628	0.005	3.114	0.619	0.843	891C	C	2.70E+08	3	05/12/21	JH	0.031	05/12/21	3	10	N	1.74	0.96	1.8125	2	05/12/21	even	9479	9537		NFS1+	NFS	NFS	31
891B	891	B	05/11/21	Y	6	NA	NA	891_B_0088_cropped.tif	300	1.628	0.005	3.114	0.619	0.843	891D	D	3.78E+08	3	5/13/21	MAGP	NA	5/13/21	3	8	N	1.983	0.743	2.668909825	3	05/12/21	bottom	9506	9549		NFS1+	NFS	NFS	31
891B	891	B	05/11/21	Y	6	NA	NA	891_B_0088_cropped.tif	300	1.628	0.005	3.114	0.619	0.843	891E	E	4.34E+08	3	5/14/21	MAGP	NA	5/14/21	3	3	N	2.75	1.055	2.606635071	3	5/14/21	even	9517	9559		NFS1+	NFS	NFS	31
891C	891	C	05/12/21	y	8	NA	NA	891_C_0109_cropped.tif	291	1.781	0.006	4.201	0.651	0.876	891A	A	2.30E+08	3	NA	NA	0.123	05/10/21	3	5	N	1.189	0.365	3.257534247	3	05/10/21	bottom	9497	9570		NFS1+	NFS	NFS	31
891C	891	C	05/12/21	y	8	NA	NA	891_C_0109_cropped.tif	291	1.781	0.006	4.201	0.651	0.876	891B	B	3.38E+08	3	NA	NA	0.081	05/11/21	3	5	N	1.917	0.523	3.665391969	3	05/11/21	even	9486	9568		NFS1+	NFS	NFS	31
891C	891	C	05/12/21	y	8	NA	NA	891_C_0109_cropped.tif	291	1.781	0.006	4.201	0.651	0.876	891C	C	2.70E+08	3	05/12/21	JH	0.031	05/12/21	3	10	N	1.74	0.96	1.8125	2	05/12/21	even	9479	9537		NFS1+	NFS	NFS	31
891C	891	C	05/12/21	y	8	NA	NA	891_C_0109_cropped.tif	291	1.781	0.006	4.201	0.651	0.876	891D	D	3.78E+08	3	5/13/21	MAGP	NA	5/13/21	3	8	N	1.983	0.743	2.668909825	3	05/12/21	bottom	9506	9549		NFS1+	NFS	NFS	31
891C	891	C	05/12/21	y	8	NA	NA	891_C_0109_cropped.tif	291	1.781	0.006	4.201	0.651	0.876	891E	E	4.34E+08	3	5/14/21	MAGP	NA	5/14/21	3	3	N	2.75	1.055	2.606635071	3	5/14/21	even	9517	9559		NFS1+	NFS	NFS	31
891D	891	D	05/12/21	Y	8	NA	NA	891_D_0126_cropped.tif	292	2.572	0.009	4.6	0.701	0.935	891A	A	2.30E+08	3	NA	NA	0.123	05/10/21	3	5	N	1.189	0.365	3.257534247	3	05/10/21	bottom	9497	9570		NFS1+	NFS	NFS	31
891D	891	D	05/12/21	Y	8	NA	NA	891_D_0126_cropped.tif	292	2.572	0.009	4.6	0.701	0.935	891B	B	3.38E+08	3	NA	NA	0.081	05/11/21	3	5	N	1.917	0.523	3.665391969	3	05/11/21	even	9486	9568		NFS1+	NFS	NFS	31
891D	891	D	05/12/21	Y	8	NA	NA	891_D_0126_cropped.tif	292	2.572	0.009	4.6	0.701	0.935	891C	C	2.70E+08	3	05/12/21	JH	0.031	05/12/21	3	10	N	1.74	0.96	1.8125	2	05/12/21	even	9479	9537		NFS1+	NFS	NFS	31
891D	891	D	05/12/21	Y	8	NA	NA	891_D_0126_cropped.tif	292	2.572	0.009	4.6	0.701	0.935	891D	D	3.78E+08	3	5/13/21	MAGP	NA	5/13/21	3	8	N	1.983	0.743	2.668909825	3	05/12/21	bottom	9506	9549		NFS1+	NFS	NFS	31
891D	891	D	05/12/21	Y	8	NA	NA	891_D_0126_cropped.tif	292	2.572	0.009	4.6	0.701	0.935	891E	E	4.34E+08	3	5/14/21	MAGP	NA	5/14/21	3	3	N	2.75	1.055	2.606635071	3	5/14/21	even	9517	9559		NFS1+	NFS	NFS	31
891E	891	E	5/14/2021	Y	11	NA	NA	891_E_0162_cropped.tif	341	2.855	0.008	3.43	0.657	0.924	891A	A	2.30E+08	3	NA	NA	0.123	05/10/21	3	5	N	1.189	0.365	3.257534247	3	05/10/21	bottom	9497	9570		NFS1+	NFS	NFS	31
891E	891	E	5/14/2021	Y	11	NA	NA	891_E_0162_cropped.tif	341	2.855	0.008	3.43	0.657	0.924	891B	B	3.38E+08	3	NA	NA	0.081	05/11/21	3	5	N	1.917	0.523	3.665391969	3	05/11/21	even	9486	9568		NFS1+	NFS	NFS	31
891E	891	E	5/14/2021	Y	11	NA	NA	891_E_0162_cropped.tif	341	2.855	0.008	3.43	0.657	0.924	891C	C	2.70E+08	3	05/12/21	JH	0.031	05/12/21	3	10	N	1.74	0.96	1.8125	2	05/12/21	even	9479	9537		NFS1+	NFS	NFS	31
891E	891	E	5/14/2021	Y	11	NA	NA	891_E_0162_cropped.tif	341	2.855	0.008	3.43	0.657	0.924	891D	D	3.78E+08	3	5/13/21	MAGP	NA	5/13/21	3	8	N	1.983	0.743	2.668909825	3	05/12/21	bottom	9506	9549		NFS1+	NFS	NFS	31
891E	891	E	5/14/2021	Y	11	NA	NA	891_E_0162_cropped.tif	341	2.855	0.008	3.43	0.657	0.924	891E	E	4.34E+08	3	5/14/21	MAGP	NA	5/14/21	3	3	N	2.75	1.055	2.606635071	3	5/14/21	even	9517	9559		NFS1+	NFS	NFS	31
892A	892	A	05/10/21	y	4	NA	NA	892_A_0058_cropped.tif	251	1.557	0.006	1.864	0.686	0.909	892A	A	2.33E+08	2	05/10/21	LTB	0.107	05/10/21	3	5	N	1.114	0.724	1.538674033	3	05/10/21	even	9500	9532		NFS1- 	NFS	NFS	32
892A	892	A	05/10/21	y	4	NA	NA	892_A_0058_cropped.tif	251	1.557	0.006	1.864	0.686	0.909	892B	B	2.96E+08	3	05/11/21	LTB	0.129	05/11/21	3	4	N	1.866	0.779	2.395378691	3	05/11/21	even	9486	9564		NFS1- 	NFS	NFS	32
892A	892	A	05/10/21	y	4	NA	NA	892_A_0058_cropped.tif	251	1.557	0.006	1.864	0.686	0.909	892C	C	2.17E+08	3	05/12/21	MAGP	0.044	05/12/21	3	10	N	1.272	0.444	2.864864865	3	05/12/21	even	9479	9537		NFS1- 	NFS	NFS	32
892A	892	A	05/10/21	y	4	NA	NA	892_A_0058_cropped.tif	251	1.557	0.006	1.864	0.686	0.909	892D	D	3.72E+08	3	5/13/21	MAGP	NA	5/13/21	3	2	N	2.045	0.671	3.047690015	3	5/13/21	bottom	9504	9551		NFS1- 	NFS	NFS	32
892A	892	A	05/10/21	y	4	NA	NA	892_A_0058_cropped.tif	251	1.557	0.006	1.864	0.686	0.909	892E	E	5.21E+08	3	5/14/21	LTB	NA	5/14/21	3	2	N	2.347	0.767	3.059973924	3	5/14/21	even	9510	NA		NFS1- 	NFS	NFS	32
892B	892	B	05/11/21	y	6	NA	NA	892_B_0086_cropped.tif	309	2.026	0.007	4.083	0.748	0.944	892A	A	2.33E+08	2	05/10/21	LTB	0.107	05/10/21	3	5	N	1.114	0.724	1.538674033	3	05/10/21	even	9500	9532		NFS1- 	NFS	NFS	32
892B	892	B	05/11/21	y	6	NA	NA	892_B_0086_cropped.tif	309	2.026	0.007	4.083	0.748	0.944	892B	B	2.96E+08	3	05/11/21	LTB	0.129	05/11/21	3	4	N	1.866	0.779	2.395378691	3	05/11/21	even	9486	9564		NFS1- 	NFS	NFS	32
892B	892	B	05/11/21	y	6	NA	NA	892_B_0086_cropped.tif	309	2.026	0.007	4.083	0.748	0.944	892C	C	2.17E+08	3	05/12/21	MAGP	0.044	05/12/21	3	10	N	1.272	0.444	2.864864865	3	05/12/21	even	9479	9537		NFS1- 	NFS	NFS	32
892B	892	B	05/11/21	y	6	NA	NA	892_B_0086_cropped.tif	309	2.026	0.007	4.083	0.748	0.944	892D	D	3.72E+08	3	5/13/21	MAGP	NA	5/13/21	3	2	N	2.045	0.671	3.047690015	3	5/13/21	bottom	9504	9551		NFS1- 	NFS	NFS	32
892B	892	B	05/11/21	y	6	NA	NA	892_B_0086_cropped.tif	309	2.026	0.007	4.083	0.748	0.944	892E	E	5.21E+08	3	5/14/21	LTB	NA	5/14/21	3	2	N	2.347	0.767	3.059973924	3	5/14/21	even	9510	NA		NFS1- 	NFS	NFS	32
892C	892	C	05/12/21	y	8	NA	NA	"892_C_891_D_0126_cropped.tif	292	2.572	0.009	4.600	0.701	0.9350112_cropped.tif"	198	1.461	0.007	1.558	0.672	0.915	892A	A	2.33E+08	2	05/10/21	LTB	0.107	05/10/21	3	5	N	1.114	0.724	1.538674033	3	05/10/21	even	9500	9532		NFS1- 	NFS	NFS	32
892C	892	C	05/12/21	y	8	NA	NA	"892_C_891_D_0126_cropped.tif	292	2.572	0.009	4.600	0.701	0.9350112_cropped.tif"	198	1.461	0.007	1.558	0.672	0.915	892B	B	2.96E+08	3	05/11/21	LTB	0.129	05/11/21	3	4	N	1.866	0.779	2.395378691	3	05/11/21	even	9486	9564		NFS1- 	NFS	NFS	32
892C	892	C	05/12/21	y	8	NA	NA	"892_C_891_D_0126_cropped.tif	292	2.572	0.009	4.600	0.701	0.9350112_cropped.tif"	198	1.461	0.007	1.558	0.672	0.915	892C	C	2.17E+08	3	05/12/21	MAGP	0.044	05/12/21	3	10	N	1.272	0.444	2.864864865	3	05/12/21	even	9479	9537		NFS1- 	NFS	NFS	32
892C	892	C	05/12/21	y	8	NA	NA	"892_C_891_D_0126_cropped.tif	292	2.572	0.009	4.600	0.701	0.9350112_cropped.tif"	198	1.461	0.007	1.558	0.672	0.915	892D	D	3.72E+08	3	5/13/21	MAGP	NA	5/13/21	3	2	N	2.045	0.671	3.047690015	3	5/13/21	bottom	9504	9551		NFS1- 	NFS	NFS	32
892C	892	C	05/12/21	y	8	NA	NA	"892_C_891_D_0126_cropped.tif	292	2.572	0.009	4.600	0.701	0.9350112_cropped.tif"	198	1.461	0.007	1.558	0.672	0.915	892E	E	5.21E+08	3	5/14/21	LTB	NA	5/14/21	3	2	N	2.347	0.767	3.059973924	3	5/14/21	even	9510	NA		NFS1- 	NFS	NFS	32
892D	892	D	5/13/2021	Y	7	NA	NA	892_D_0133_cropped.tif	313	3.477	0.011	9.888	0.726	0.944	892A	A	2.33E+08	2	05/10/21	LTB	0.107	05/10/21	3	5	N	1.114	0.724	1.538674033	3	05/10/21	even	9500	9532		NFS1- 	NFS	NFS	32
892D	892	D	5/13/2021	Y	7	NA	NA	892_D_0133_cropped.tif	313	3.477	0.011	9.888	0.726	0.944	892B	B	2.96E+08	3	05/11/21	LTB	0.129	05/11/21	3	4	N	1.866	0.779	2.395378691	3	05/11/21	even	9486	9564		NFS1- 	NFS	NFS	32
892D	892	D	5/13/2021	Y	7	NA	NA	892_D_0133_cropped.tif	313	3.477	0.011	9.888	0.726	0.944	892C	C	2.17E+08	3	05/12/21	MAGP	0.044	05/12/21	3	10	N	1.272	0.444	2.864864865	3	05/12/21	even	9479	9537		NFS1- 	NFS	NFS	32
892D	892	D	5/13/2021	Y	7	NA	NA	892_D_0133_cropped.tif	313	3.477	0.011	9.888	0.726	0.944	892D	D	3.72E+08	3	5/13/21	MAGP	NA	5/13/21	3	2	N	2.045	0.671	3.047690015	3	5/13/21	bottom	9504	9551		NFS1- 	NFS	NFS	32
892D	892	D	5/13/2021	Y	7	NA	NA	892_D_0133_cropped.tif	313	3.477	0.011	9.888	0.726	0.944	892E	E	5.21E+08	3	5/14/21	LTB	NA	5/14/21	3	2	N	2.347	0.767	3.059973924	3	5/14/21	even	9510	NA		NFS1- 	NFS	NFS	32
